Date,ATM_ID,ATM_Name,Location_Type,Capacity,Cash_Withdrawn,Transaction_Count,Avg_Ticket_Size,Day_Of_Week,Is_Weekend,Is_Salary_Day,Holiday_Flag,Holiday_Name
2020-05-16,ATM_05,ATM_05_University,University Campus,1500000,68800.0,27,2548.15,Sat,1,0,0,None
2020-05-17,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,109800.0,39,2815.38,Sun,1,0,0,None
2020-05-17,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,493600.0,217,2274.65,Sun,1,0,0,None
2020-05-17,ATM_03,ATM_03_Residential,Residential Suburb,2000000,205200.0,71,2890.14,Sun,1,0,0,None
2020-05-17,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,544300.0,202,2694.55,Sun,1,0,0,None
2020-05-17,ATM_05,ATM_05_University,University Campus,1500000,79300.0,35,2265.71,Sun,1,0,0,None
2020-05-18,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,382500.0,125,3060.0,Mon,0,0,0,None
2020-05-18,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,222700.0,68,3275.0,Mon,0,0,0,None
2020-05-18,ATM_03,ATM_03_Residential,Residential Suburb,2000000,199900.0,60,3331.67,Mon,0,0,0,None
2020-05-18,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,527300.0,169,3120.12,Mon,0,0,0,None
2020-05-18,ATM_05,ATM_05_University,University Campus,1500000,154300.0,55,2805.45,Mon,0,0,0,None
2020-05-19,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,352100.0,159,2214.47,Tue,0,0,0,None
2020-05-19,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,275800.0,83,3322.89,Tue,0,0,0,None
2020-05-19,ATM_03,ATM_03_Residential,Residential Suburb,2000000,179100.0,61,2936.07,Tue,0,0,0,None
2020-05-19,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,436500.0,186,2346.77,Tue,0,0,0,None
2020-05-19,ATM_05,ATM_05_University,University Campus,1500000,120500.0,46,2619.57,Tue,0,0,0,None
2020-05-20,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,304300.0,110,2766.36,Wed,0,0,0,None
2020-05-20,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,282600.0,87,3248.28,Wed,0,0,0,None
2020-05-20,ATM_03,ATM_03_Residential,Residential Suburb,2000000,170400.0,50,3408.0,Wed,0,0,0,None
2020-05-20,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,443700.0,149,2977.85,Wed,0,0,0,None
2020-05-20,ATM_05,ATM_05_University,University Campus,1500000,143100.0,56,2555.36,Wed,0,0,0,None
2020-05-21,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,324500.0,135,2403.7,Thu,0,0,0,None
2020-05-21,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,268500.0,106,2533.02,Thu,0,0,0,None
2020-05-21,ATM_03,ATM_03_Residential,Residential Suburb,2000000,187300.0,68,2754.41,Thu,0,0,0,None
2020-05-21,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,456000.0,131,3480.92,Thu,0,0,0,None
2020-05-21,ATM_05,ATM_05_University,University Campus,1500000,130900.0,57,2296.49,Thu,0,0,0,None
2020-05-22,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,330900.0,94,3520.21,Fri,0,0,0,None
2020-05-22,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,411600.0,140,2940.0,Fri,0,0,0,None
2020-05-22,ATM_03,ATM_03_Residential,Residential Suburb,2000000,183600.0,60,3060.0,Fri,0,0,0,None
2020-05-22,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,581000.0,167,3479.04,Fri,0,0,0,None
2020-05-22,ATM_05,ATM_05_University,University Campus,1500000,147500.0,45,3277.78,Fri,0,0,0,None
2020-05-23,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,133400.0,50,2668.0,Sat,1,0,0,None
2020-05-23,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,524700.0,163,3219.02,Sat,1,0,0,None
2020-05-23,ATM_03,ATM_03_Residential,Residential Suburb,2000000,189300.0,59,3208.47,Sat,1,0,0,None
2020-05-23,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,503600.0,173,2910.98,Sat,1,0,0,None
2020-05-23,ATM_05,ATM_05_University,University Campus,1500000,88100.0,27,3262.96,Sat,1,0,0,None
2020-05-24,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,108700.0,38,2860.53,Sun,1,0,0,None
2020-05-24,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,578000.0,186,3107.53,Sun,1,0,0,None
2020-05-24,ATM_03,ATM_03_Residential,Residential Suburb,2000000,187900.0,82,2291.46,Sun,1,0,0,None
2020-05-24,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,441200.0,137,3220.44,Sun,1,0,0,None
2020-05-24,ATM_05,ATM_05_University,University Campus,1500000,57000.0,25,2280.0,Sun,1,0,0,None
2020-05-25,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,136700.0,55,2485.45,Mon,0,0,1,Eid-ul-Fitr
2020-05-25,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,533800.0,185,2885.41,Mon,0,0,1,Eid-ul-Fitr
2020-05-25,ATM_03,ATM_03_Residential,Residential Suburb,2000000,220800.0,63,3504.76,Mon,0,0,1,Eid-ul-Fitr
2020-05-25,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,648300.0,203,3193.6,Mon,0,0,1,Eid-ul-Fitr
2020-05-25,ATM_05,ATM_05_University,University Campus,1500000,41700.0,17,2452.94,Mon,0,0,1,Eid-ul-Fitr
2020-05-26,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,293400.0,88,3334.09,Tue,0,0,0,None
2020-05-26,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,293500.0,111,2644.14,Tue,0,0,0,None
2020-05-26,ATM_03,ATM_03_Residential,Residential Suburb,2000000,182400.0,54,3377.78,Tue,0,0,0,None
2020-05-26,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,482000.0,152,3171.05,Tue,0,0,0,None
2020-05-26,ATM_05,ATM_05_University,University Campus,1500000,144800.0,41,3531.71,Tue,0,0,0,None
2020-05-27,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,291800.0,102,2860.78,Wed,0,0,0,None
2020-05-27,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,212100.0,73,2905.48,Wed,0,0,0,None
2020-05-27,ATM_03,ATM_03_Residential,Residential Suburb,2000000,175600.0,54,3251.85,Wed,0,0,0,None
2020-05-27,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,433900.0,145,2992.41,Wed,0,0,0,None
2020-05-27,ATM_05,ATM_05_University,University Campus,1500000,124500.0,38,3276.32,Wed,0,0,0,None
2020-05-28,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,299600.0,130,2304.62,Thu,0,0,0,None
2020-05-28,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,299100.0,97,3083.51,Thu,0,0,0,None
2020-05-28,ATM_03,ATM_03_Residential,Residential Suburb,2000000,175700.0,63,2788.89,Thu,0,0,0,None
2020-05-28,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,539700.0,174,3101.72,Thu,0,0,0,None
2020-05-28,ATM_05,ATM_05_University,University Campus,1500000,133200.0,39,3415.38,Thu,0,0,0,None
2020-05-29,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,372100.0,139,2676.98,Fri,0,0,0,None
2020-05-29,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,453400.0,130,3487.69,Fri,0,0,0,None
2020-05-29,ATM_03,ATM_03_Residential,Residential Suburb,2000000,193600.0,56,3457.14,Fri,0,0,0,None
2020-05-29,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,616500.0,230,2680.43,Fri,0,0,0,None
2020-05-29,ATM_05,ATM_05_University,University Campus,1500000,156200.0,48,3254.17,Fri,0,0,0,None
2020-05-30,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,120300.0,50,2406.0,Sat,1,0,0,None
2020-05-30,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,413800.0,138,2998.55,Sat,1,0,0,None
2020-05-30,ATM_03,ATM_03_Residential,Residential Suburb,2000000,207300.0,90,2303.33,Sat,1,0,0,None
2020-05-30,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,496700.0,154,3225.32,Sat,1,0,0,None
2020-05-30,ATM_05,ATM_05_University,University Campus,1500000,81000.0,27,3000.0,Sat,1,0,0,None
2020-05-31,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,108200.0,36,3005.56,Sun,1,0,0,None
2020-05-31,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,447900.0,166,2698.19,Sun,1,0,0,None
2020-05-31,ATM_03,ATM_03_Residential,Residential Suburb,2000000,176200.0,55,3203.64,Sun,1,0,0,None
2020-05-31,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,456800.0,168,2719.05,Sun,1,0,0,None
2020-05-31,ATM_05,ATM_05_University,University Campus,1500000,58500.0,19,3078.95,Sun,1,0,0,None
2020-06-01,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,573600.0,181,3169.06,Mon,0,1,0,None
2020-06-01,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,297400.0,104,2859.62,Mon,0,1,0,None
2020-06-01,ATM_03,ATM_03_Residential,Residential Suburb,2000000,240200.0,94,2555.32,Mon,0,1,0,None
2020-06-01,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,605600.0,238,2544.54,Mon,0,1,0,None
2020-06-01,ATM_05,ATM_05_University,University Campus,1500000,138200.0,53,2607.55,Mon,0,1,0,None
2020-06-02,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,597300.0,176,3393.75,Tue,0,1,0,None
2020-06-02,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,287000.0,86,3337.21,Tue,0,1,0,None
2020-06-02,ATM_03,ATM_03_Residential,Residential Suburb,2000000,231200.0,82,2819.51,Tue,0,1,0,None
2020-06-02,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,552600.0,238,2321.85,Tue,0,1,0,None
2020-06-02,ATM_05,ATM_05_University,University Campus,1500000,174100.0,56,3108.93,Tue,0,1,0,None
2020-06-03,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,544500.0,205,2656.1,Wed,0,1,0,None
2020-06-03,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,298000.0,130,2292.31,Wed,0,1,0,None
2020-06-03,ATM_03,ATM_03_Residential,Residential Suburb,2000000,202700.0,61,3322.95,Wed,0,1,0,None
2020-06-03,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,457800.0,146,3135.62,Wed,0,1,0,None
2020-06-03,ATM_05,ATM_05_University,University Campus,1500000,196700.0,60,3278.33,Wed,0,1,0,None
2020-06-04,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,521000.0,182,2862.64,Thu,0,1,0,None
2020-06-04,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,376500.0,158,2382.91,Thu,0,1,0,None
2020-06-04,ATM_03,ATM_03_Residential,Residential Suburb,2000000,244800.0,75,3264.0,Thu,0,1,0,None
2020-06-04,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,604300.0,225,2685.78,Thu,0,1,0,None
2020-06-04,ATM_05,ATM_05_University,University Campus,1500000,188300.0,58,3246.55,Thu,0,1,0,None
2020-06-05,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,558400.0,241,2317.01,Fri,0,1,0,None
2020-06-05,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,469800.0,180,2610.0,Fri,0,1,0,None
2020-06-05,ATM_03,ATM_03_Residential,Residential Suburb,2000000,279500.0,96,2911.46,Fri,0,1,0,None
2020-06-05,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,600000.0,187,3208.56,Fri,0,1,0,None
2020-06-05,ATM_05,ATM_05_University,University Campus,1500000,204800.0,59,3471.19,Fri,0,1,0,None
2020-06-06,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,124700.0,41,3041.46,Sat,1,0,0,None
2020-06-06,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,445100.0,168,2649.4,Sat,1,0,0,None
2020-06-06,ATM_03,ATM_03_Residential,Residential Suburb,2000000,207200.0,62,3341.94,Sat,1,0,0,None
2020-06-06,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,516500.0,211,2447.87,Sat,1,0,0,None
2020-06-06,ATM_05,ATM_05_University,University Campus,1500000,73400.0,21,3495.24,Sat,1,0,0,None
2020-06-07,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,83800.0,36,2327.78,Sun,1,0,0,None
2020-06-07,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,532300.0,225,2365.78,Sun,1,0,0,None
2020-06-07,ATM_03,ATM_03_Residential,Residential Suburb,2000000,202100.0,77,2624.68,Sun,1,0,0,None
2020-06-07,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,543600.0,174,3124.14,Sun,1,0,0,None
2020-06-07,ATM_05,ATM_05_University,University Campus,1500000,52700.0,15,3513.33,Sun,1,0,0,None
2020-06-08,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,379100.0,114,3325.44,Mon,0,0,0,None
2020-06-08,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,236100.0,80,2951.25,Mon,0,0,0,None
2020-06-08,ATM_03,ATM_03_Residential,Residential Suburb,2000000,205100.0,86,2384.88,Mon,0,0,0,None
2020-06-08,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,455400.0,159,2864.15,Mon,0,0,0,None
2020-06-08,ATM_05,ATM_05_University,University Campus,1500000,152500.0,63,2420.63,Mon,0,0,0,None
2020-06-09,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,327000.0,106,3084.91,Tue,0,0,0,None
2020-06-09,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,246800.0,78,3164.1,Tue,0,0,0,None
2020-06-09,ATM_03,ATM_03_Residential,Residential Suburb,2000000,155400.0,52,2988.46,Tue,0,0,0,None
2020-06-09,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,373400.0,114,3275.44,Tue,0,0,0,None
2020-06-09,ATM_05,ATM_05_University,University Campus,1500000,135600.0,44,3081.82,Tue,0,0,0,None
2020-06-10,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,300500.0,101,2975.25,Wed,0,0,0,None
2020-06-10,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,241200.0,87,2772.41,Wed,0,0,0,None
2020-06-10,ATM_03,ATM_03_Residential,Residential Suburb,2000000,156800.0,51,3074.51,Wed,0,0,0,None
2020-06-10,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,354400.0,137,2586.86,Wed,0,0,0,None
2020-06-10,ATM_05,ATM_05_University,University Campus,1500000,126200.0,36,3505.56,Wed,0,0,0,None
2020-06-11,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,268400.0,86,3120.93,Thu,0,0,0,None
2020-06-11,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,305000.0,117,2606.84,Thu,0,0,0,None
2020-06-11,ATM_03,ATM_03_Residential,Residential Suburb,2000000,179700.0,64,2807.81,Thu,0,0,0,None
2020-06-11,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,465300.0,164,2837.2,Thu,0,0,0,None
2020-06-11,ATM_05,ATM_05_University,University Campus,1500000,136600.0,52,2626.92,Thu,0,0,0,None
2020-06-12,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,393600.0,125,3148.8,Fri,0,0,0,None
2020-06-12,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,401400.0,115,3490.43,Fri,0,0,0,None
2020-06-12,ATM_03,ATM_03_Residential,Residential Suburb,2000000,166600.0,70,2380.0,Fri,0,0,0,None
2020-06-12,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,466700.0,178,2621.91,Fri,0,0,0,None
2020-06-12,ATM_05,ATM_05_University,University Campus,1500000,156100.0,55,2838.18,Fri,0,0,0,None
2020-06-13,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,127400.0,54,2359.26,Sat,1,0,0,None
2020-06-13,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,558700.0,216,2586.57,Sat,1,0,0,None
2020-06-13,ATM_03,ATM_03_Residential,Residential Suburb,2000000,189100.0,74,2555.41,Sat,1,0,0,None
2020-06-13,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,555500.0,167,3326.35,Sat,1,0,0,None
2020-06-13,ATM_05,ATM_05_University,University Campus,1500000,87600.0,29,3020.69,Sat,1,0,0,None
2020-06-14,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,105700.0,40,2642.5,Sun,1,0,0,None
2020-06-14,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,493000.0,171,2883.04,Sun,1,0,0,None
2020-06-14,ATM_03,ATM_03_Residential,Residential Suburb,2000000,184100.0,64,2876.56,Sun,1,0,0,None
2020-06-14,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,508500.0,148,3435.81,Sun,1,0,0,None
2020-06-14,ATM_05,ATM_05_University,University Campus,1500000,61100.0,21,2909.52,Sun,1,0,0,None
2020-06-15,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,345600.0,129,2679.07,Mon,0,0,0,None
2020-06-15,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,232800.0,102,2282.35,Mon,0,0,0,None
2020-06-15,ATM_03,ATM_03_Residential,Residential Suburb,2000000,165600.0,54,3066.67,Mon,0,0,0,None
2020-06-15,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,482300.0,171,2820.47,Mon,0,0,0,None
2020-06-15,ATM_05,ATM_05_University,University Campus,1500000,114600.0,41,2795.12,Mon,0,0,0,None
2020-06-16,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,302400.0,90,3360.0,Tue,0,0,0,None
2020-06-16,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,246000.0,91,2703.3,Tue,0,0,0,None
2020-06-16,ATM_03,ATM_03_Residential,Residential Suburb,2000000,153700.0,56,2744.64,Tue,0,0,0,None
2020-06-16,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,403900.0,138,2926.81,Tue,0,0,0,None
2020-06-16,ATM_05,ATM_05_University,University Campus,1500000,128700.0,56,2298.21,Tue,0,0,0,None
2020-06-17,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,258600.0,100,2586.0,Wed,0,0,0,None
2020-06-17,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,266500.0,76,3506.58,Wed,0,0,0,None
2020-06-17,ATM_03,ATM_03_Residential,Residential Suburb,2000000,168800.0,48,3516.67,Wed,0,0,0,None
2020-06-17,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,403000.0,148,2722.97,Wed,0,0,0,None
2020-06-17,ATM_05,ATM_05_University,University Campus,1500000,128900.0,37,3483.78,Wed,0,0,0,None
2020-06-18,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,291600.0,91,3204.4,Thu,0,0,0,None
2020-06-18,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,310500.0,108,2875.0,Thu,0,0,0,None
2020-06-18,ATM_03,ATM_03_Residential,Residential Suburb,2000000,188400.0,83,2269.88,Thu,0,0,0,None
2020-06-18,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,488900.0,173,2826.01,Thu,0,0,0,None
2020-06-18,ATM_05,ATM_05_University,University Campus,1500000,140100.0,50,2802.0,Thu,0,0,0,None
2020-06-19,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,329300.0,125,2634.4,Fri,0,0,0,None
2020-06-19,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,379000.0,126,3007.94,Fri,0,0,0,None
2020-06-19,ATM_03,ATM_03_Residential,Residential Suburb,2000000,207100.0,65,3186.15,Fri,0,0,0,None
2020-06-19,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,685200.0,264,2595.45,Fri,0,0,0,None
2020-06-19,ATM_05,ATM_05_University,University Campus,1500000,131400.0,45,2920.0,Fri,0,0,0,None
2020-06-20,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,144700.0,46,3145.65,Sat,1,0,0,None
2020-06-20,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,490300.0,183,2679.23,Sat,1,0,0,None
2020-06-20,ATM_03,ATM_03_Residential,Residential Suburb,2000000,222800.0,72,3094.44,Sat,1,0,0,None
2020-06-20,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,579100.0,178,3253.37,Sat,1,0,0,None
2020-06-20,ATM_05,ATM_05_University,University Campus,1500000,82700.0,26,3180.77,Sat,1,0,0,None
2020-06-21,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,99000.0,35,2828.57,Sun,1,0,0,None
2020-06-21,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,477800.0,138,3462.32,Sun,1,0,0,None
2020-06-21,ATM_03,ATM_03_Residential,Residential Suburb,2000000,202200.0,68,2973.53,Sun,1,0,0,None
2020-06-21,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,409000.0,130,3146.15,Sun,1,0,0,None
2020-06-21,ATM_05,ATM_05_University,University Campus,1500000,57100.0,18,3172.22,Sun,1,0,0,None
2020-06-22,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,319700.0,106,3016.04,Mon,0,0,0,None
2020-06-22,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,243500.0,78,3121.79,Mon,0,0,0,None
2020-06-22,ATM_03,ATM_03_Residential,Residential Suburb,2000000,183600.0,81,2266.67,Mon,0,0,0,None
2020-06-22,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,504800.0,226,2233.63,Mon,0,0,0,None
2020-06-22,ATM_05,ATM_05_University,University Campus,1500000,136100.0,52,2617.31,Mon,0,0,0,None
2020-06-23,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,335800.0,122,2752.46,Tue,0,0,0,None
2020-06-23,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,283400.0,88,3220.45,Tue,0,0,0,None
2020-06-23,ATM_03,ATM_03_Residential,Residential Suburb,2000000,189300.0,59,3208.47,Tue,0,0,0,None
2020-06-23,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,384200.0,168,2286.9,Tue,0,0,0,None
2020-06-23,ATM_05,ATM_05_University,University Campus,1500000,137200.0,52,2638.46,Tue,0,0,0,None
2020-06-24,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,311700.0,101,3086.14,Wed,0,0,0,None
2020-06-24,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,244800.0,100,2448.0,Wed,0,0,0,None
2020-06-24,ATM_03,ATM_03_Residential,Residential Suburb,2000000,169600.0,50,3392.0,Wed,0,0,0,None
2020-06-24,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,400100.0,124,3226.61,Wed,0,0,0,None
2020-06-24,ATM_05,ATM_05_University,University Campus,1500000,134900.0,43,3137.21,Wed,0,0,0,None
2020-06-25,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,289500.0,96,3015.62,Thu,0,0,0,None
2020-06-25,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,263200.0,107,2459.81,Thu,0,0,0,None
2020-06-25,ATM_03,ATM_03_Residential,Residential Suburb,2000000,176700.0,70,2524.29,Thu,0,0,0,None
2020-06-25,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,526800.0,152,3465.79,Thu,0,0,0,None
2020-06-25,ATM_05,ATM_05_University,University Campus,1500000,129100.0,52,2482.69,Thu,0,0,0,None
2020-06-26,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,378700.0,121,3129.75,Fri,0,0,0,None
2020-06-26,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,394000.0,115,3426.09,Fri,0,0,0,None
2020-06-26,ATM_03,ATM_03_Residential,Residential Suburb,2000000,198600.0,61,3255.74,Fri,0,0,0,None
2020-06-26,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,517300.0,167,3097.6,Fri,0,0,0,None
2020-06-26,ATM_05,ATM_05_University,University Campus,1500000,150500.0,55,2736.36,Fri,0,0,0,None
2020-06-27,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,147100.0,42,3502.38,Sat,1,0,0,None
2020-06-27,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,507800.0,156,3255.13,Sat,1,0,0,None
2020-06-27,ATM_03,ATM_03_Residential,Residential Suburb,2000000,199100.0,63,3160.32,Sat,1,0,0,None
2020-06-27,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,548100.0,206,2660.68,Sat,1,0,0,None
2020-06-27,ATM_05,ATM_05_University,University Campus,1500000,78600.0,27,2911.11,Sat,1,0,0,None
2020-06-28,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,101900.0,41,2485.37,Sun,1,0,0,None
2020-06-28,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,378000.0,121,3123.97,Sun,1,0,0,None
2020-06-28,ATM_03,ATM_03_Residential,Residential Suburb,2000000,191400.0,80,2392.5,Sun,1,0,0,None
2020-06-28,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,452100.0,179,2525.7,Sun,1,0,0,None
